"Id","Date","UserId","WorkstationId","StartTime","EndTime","Observation","IsDeleted","IdUpdate","DateUpdate","DateCreated","Notified","Token"
aca8c400-6c62-480d-8a85-6385f266eff6,2026-02-10,"936f48d1-0213-46ea-a9b0-45ac180989fa","6a19bfd7-2a96-4a47-a726-8ae6459fec02","12:00:00","22:00:00",BT,false,,,2026-03-08 19:20:20.344 -0500,false,"2026-02-09|ai|b7909c70"
bf1189b1-6a23-4a9e-b0d4-707726774bc6,2026-02-10,c47607eb-f74d-4495-9049-7fd8592eeede,"383c706e-d819-499a-a528-a24fb3d198e8","12:00:00","16:00:00",BT,false,,,2026-03-08 19:20:20.516 -0500,false,"2026-02-09|ai|b7909c70"
e0121039-fc3d-427d-9e9c-75dee7fb8861,2026-02-10,c47607eb-f74d-4495-9049-7fd8592eeede,"383c706e-d819-499a-a528-a24fb3d198e8","20:00:00","23:30:00",C,false,,,2026-03-08 19:20:20.687 -0500,false,"2026-02-09|ai|b7909c70"
ce157ce8-4295-4ab5-bef1-ec81c3c88970,2026-02-10,"99fc5460-5e2f-46bc-9b30-1de3b467cfae","6340cf89-ae26-4bcd-ba6f-7a2383a66875","16:00:00","23:59:00",C,false,,,2026-03-08 19:20:20.858 -0500,false,"2026-02-09|ai|b7909c70"
b9b9fa8e-28b1-4f0a-991a-aa539e391dc1,2026-02-10,"50efcc09-71be-4f69-88e7-5633e66dacfe","86c7725c-d178-4ad7-baba-d24943fd7e25","12:00:00","22:00:00",BT,false,,,2026-03-08 19:20:21.030 -0500,false,"2026-02-09|ai|b7909c70"
"14d4a9b0-710b-41fa-91d9-15aa792fafa0",2026-02-10,c4142bae-2e1d-4787-a315-b56e712c6674,db28d092-6ab7-4dd0-a55c-670ce2e5af98,"14:00:00","17:00:00",BT,false,,,2026-03-08 19:20:21.202 -0500,false,"2026-02-09|ai|b7909c70"
d092a3f6-f8ae-458c-9fb5-dedae57f34fc,2026-02-10,"4f273de7-7bb0-4f6f-845b-75e20de0efb6",d5ef224c-056f-486e-bda1-e9eae70b0aae,"13:00:00","16:00:00",BT,false,,,2026-03-08 19:20:21.373 -0500,false,"2026-02-09|ai|b7909c70"
"04fa97b0-5549-4466-a104-37742a18fe5d",2026-02-10,"4f273de7-7bb0-4f6f-845b-75e20de0efb6",d5ef224c-056f-486e-bda1-e9eae70b0aae,"20:00:00","23:59:00",C,false,,,2026-03-08 19:20:21.545 -0500,false,"2026-02-09|ai|b7909c70"
e746804e-4b0e-4d3a-a9ff-ee714de9c124,2026-02-10,ba53e5c3-a59e-4e02-8dec-7c22e8993192,"6340cf89-ae26-4bcd-ba6f-7a2383a66875","11:00:00","16:00:00",BT,false,,,2026-03-08 19:20:21.717 -0500,false,"2026-02-09|ai|b7909c70"
"94dfcd0f-bd94-4098-9e02-eb40502644c9",2026-02-10,ba53e5c3-a59e-4e02-8dec-7c22e8993192,"6340cf89-ae26-4bcd-ba6f-7a2383a66875","19:00:00","23:00:00",BT,false,,,2026-03-08 19:20:21.888 -0500,false,"2026-02-09|ai|b7909c70"
"21026554-85eb-40c3-95c4-6288ec98293f",2026-02-10,a66de94d-12d6-41d6-995f-680adb2f258b,"32944c91-5905-4a99-8c7b-484d84217f7f","12:30:00","22:30:00",BT,false,,,2026-03-08 19:20:22.059 -0500,false,"2026-02-09|ai|b7909c70"
"53617088-5654-41e9-aecf-8f894166eb6b",2026-02-10,f74e2632-1654-4419-a5d1-4e6f5bc75fc1,db28d092-6ab7-4dd0-a55c-670ce2e5af98,"13:00:00","14:00:00",BT,false,,,2026-03-08 19:20:22.231 -0500,false,"2026-02-09|ai|b7909c70"
"4e8b26ee-49a5-4fd9-ae74-e471e7c0567f",2026-02-10,f74e2632-1654-4419-a5d1-4e6f5bc75fc1,db28d092-6ab7-4dd0-a55c-670ce2e5af98,"17:00:00","23:30:00",C,false,,,2026-03-08 19:20:22.422 -0500,false,"2026-02-09|ai|b7909c70"
"4f8a4ccd-c73d-4999-959a-542a577a7081",2026-02-11,"05e7f592-9604-4c70-b832-499340d2fb32",,,,ABS,false,,,2026-03-08 19:20:22.594 -0500,false,"2026-02-09|ai|b7909c70"
fbf3375e-25ac-4b06-b960-81d64d4f73c8,2026-02-11,d08f0889-5284-4a28-ad99-babff24882a5,,,,ABS,false,,,2026-03-08 19:20:22.765 -0500,false,"2026-02-09|ai|b7909c70"
"6cfd63e9-70d1-464e-8bfd-8ced4b315aee",2026-02-11,de2d73ee-1802-4681-ba00-44e4f9389c7c,b6da0392-4aa8-4bb8-b1d4-d5b2bd9985f6,"10:30:00","20:30:00",BT,false,,,2026-03-08 19:20:22.937 -0500,false,"2026-02-09|ai|b7909c70"
daba4c96-2958-424d-8485-b231957c55c0,2026-02-11,"62bb4f0e-a08a-4ada-bd69-b9d86f672ebd",db28d092-6ab7-4dd0-a55c-670ce2e5af98,"14:00:00","23:30:00",C,false,,,2026-03-08 19:20:23.108 -0500,false,"2026-02-09|ai|b7909c70"
a3c4e8b5-c958-4966-8ffc-37e8c45be3c8,2026-02-11,f74e2632-1654-4419-a5d1-4e6f5bc75fc1,db28d092-6ab7-4dd0-a55c-670ce2e5af98,"13:00:00","17:00:00",BT,false,,,2026-03-08 19:20:23.307 -0500,false,"2026-02-09|ai|b7909c70"
"3b06e61a-7e27-4c1c-95ad-7ddc56cf4297",2026-02-11,f74e2632-1654-4419-a5d1-4e6f5bc75fc1,db28d092-6ab7-4dd0-a55c-670ce2e5af98,"20:00:00","23:00:00",BT,false,,,2026-03-08 19:20:23.478 -0500,false,"2026-02-09|ai|b7909c70"
e36cc341-17b3-4892-a162-86d9a1e04a1d,2026-02-11,"2e1c161c-c3ef-4e9a-80d0-b2a286120178",bc666a0d-186b-4664-ab99-eb9f32dfedc5,"10:00:00","13:00:00",C,false,,,2026-03-08 19:20:23.649 -0500,false,"2026-02-09|ai|b7909c70"
"5ffb0956-5918-44bc-bde7-3bf7c1613226",2026-02-11,c47607eb-f74d-4495-9049-7fd8592eeede,"383c706e-d819-499a-a528-a24fb3d198e8","20:00:00","23:30:00",C,false,,,2026-03-08 19:20:23.820 -0500,false,"2026-02-09|ai|b7909c70"
"99a021e1-2adf-4ea4-8463-217dfe9e5292",2026-02-11,"4417c134-0863-4506-9783-21824854d748","384140d9-46c8-48e1-bc72-9d702c3f0572","11:00:00","21:00:00",BT,false,,,2026-03-08 19:20:23.992 -0500,false,"2026-02-09|ai|b7909c70"
"41475b1e-267e-4bf8-b133-a9fb12e11907",2026-02-11,e15fef2e-0564-45aa-b784-b47f47290620,c4fcf133-e25f-4e19-80cb-b388c73f4555,"11:00:00","21:00:00",BT,false,,,2026-03-08 19:20:24.165 -0500,false,"2026-02-09|ai|b7909c70"
a7aba6bc-1786-47ae-a9ab-7b8eeb92c8f3,2026-02-11,b97f1fe2-6e8d-4471-af52-f0fb4d5bc24d,"86c7725c-d178-4ad7-baba-d24943fd7e25","12:00:00","22:00:00",BT,false,,,2026-03-08 19:20:24.336 -0500,false,"2026-02-09|ai|b7909c70"
c52dc7de-b535-49b0-91b9-21353da4835b,2026-02-11,"936f48d1-0213-46ea-a9b0-45ac180989fa","6a19bfd7-2a96-4a47-a726-8ae6459fec02","12:00:00","22:00:00",BT,false,,,2026-03-08 19:20:24.508 -0500,false,"2026-02-09|ai|b7909c70"
d1df9d8d-e91d-4d25-bfef-b0be357509ff,2026-02-11,ba53e5c3-a59e-4e02-8dec-7c22e8993192,"6340cf89-ae26-4bcd-ba6f-7a2383a66875","19:00:00","23:59:00",C,false,,,2026-03-08 19:20:24.680 -0500,false,"2026-02-09|ai|b7909c70"
a2372987-108a-47e2-902b-8e8035ce4e28,2026-02-11,"753bcae8-c45d-4b33-af5a-0571a64bc50a","383c706e-d819-499a-a528-a24fb3d198e8","12:00:00","16:00:00",BT,false,,,2026-03-08 19:20:24.851 -0500,false,"2026-02-09|ai|b7909c70"
b70d8e90-68ae-47e1-98e9-e3fe59e67132,2026-02-11,"33374754-520b-41b4-8b57-ba007a091706","6340cf89-ae26-4bcd-ba6f-7a2383a66875","14:00:00","19:00:00",BT,false,,,2026-03-08 19:20:25.022 -0500,false,"2026-02-09|ai|b7909c70"
c38b829a-6b0f-43e9-aca3-1d06ea98eae5,2026-02-11,"1352e607-eaeb-4c14-849f-7b376996e48d",d5ef224c-056f-486e-bda1-e9eae70b0aae,"13:00:00","16:00:00",BT,false,,,2026-03-08 19:20:25.194 -0500,false,"2026-02-09|ai|b7909c70"
cae0f948-7040-47d4-83d6-43f8d74d338f,2026-02-11,"1352e607-eaeb-4c14-849f-7b376996e48d",d5ef224c-056f-486e-bda1-e9eae70b0aae,"20:00:00","23:59:00",C,false,,,2026-03-08 19:20:25.365 -0500,false,"2026-02-09|ai|b7909c70"
"4631e2b3-4b6b-4831-91a0-6e0b0ebeda91",2026-02-11,"35f96abe-a13d-4e95-9b36-c043b1ccbe61","18a09199-1887-4100-8f7f-033afad49d6d","10:30:00","11:00:00",C,false,,,2026-03-08 19:20:25.537 -0500,false,"2026-02-09|ai|b7909c70"
"16f83c12-2a4d-417a-86af-1de764dc3b04",2026-02-11,"35f96abe-a13d-4e95-9b36-c043b1ccbe61","6340cf89-ae26-4bcd-ba6f-7a2383a66875","11:00:00","16:00:00",BT,false,,,2026-03-08 19:20:25.708 -0500,false,"2026-02-09|ai|b7909c70"
"86b5d63a-34d4-4454-b7bc-4e6938ef145b",2026-02-11,"46de38e9-f9be-49ed-8d0d-5f9b0cb1031e","6340cf89-ae26-4bcd-ba6f-7a2383a66875","19:00:00","23:00:00",BT,false,,,2026-03-08 19:20:25.879 -0500,false,"2026-02-09|ai|b7909c70"
"611171e3-236b-4497-9571-38815f52f475",2026-02-11,a66de94d-12d6-41d6-995f-680adb2f258b,"32944c91-5905-4a99-8c7b-484d84217f7f","12:30:00","22:30:00",BT,false,,,2026-03-08 19:20:26.051 -0500,false,"2026-02-09|ai|b7909c70"
e7265878-2381-4d9a-ab37-ac8969b7c3cc,2026-02-12,"05e7f592-9604-4c70-b832-499340d2fb32",,,,ABS,false,,,2026-03-08 19:20:26.222 -0500,false,"2026-02-09|ai|b7909c70"
cc44fa75-3295-423e-b61e-92a0eaa039ae,2026-02-12,d08f0889-5284-4a28-ad99-babff24882a5,,,,ABS,false,,,2026-03-08 19:20:26.393 -0500,false,"2026-02-09|ai|b7909c70"
"162de59b-a037-45c9-8d04-30e23cfff3db",2026-02-12,"4417c134-0863-4506-9783-21824854d748",b6da0392-4aa8-4bb8-b1d4-d5b2bd9985f6,"10:30:00","20:30:00",BT,false,,,2026-03-08 19:20:26.565 -0500,false,"2026-02-09|ai|b7909c70"
"55764127-5530-46c9-b1a4-234070137342",2026-02-12,"62bb4f0e-a08a-4ada-bd69-b9d86f672ebd",db28d092-6ab7-4dd0-a55c-670ce2e5af98,"14:00:00","23:30:00",C,false,,,2026-03-08 19:20:26.737 -0500,false,"2026-02-09|ai|b7909c70"
"44e3e857-f8a3-426c-ab5d-068ea157170f",2026-02-12,c4142bae-2e1d-4787-a315-b56e712c6674,db28d092-6ab7-4dd0-a55c-670ce2e5af98,"13:00:00","17:00:00",BT,false,,,2026-03-08 19:20:26.909 -0500,false,"2026-02-09|ai|b7909c70"
"2e2a38be-bdd4-4113-a171-5821ba307c16",2026-02-12,c4142bae-2e1d-4787-a315-b56e712c6674,db28d092-6ab7-4dd0-a55c-670ce2e5af98,"20:00:00","23:00:00",BT,false,,,2026-03-08 19:20:27.080 -0500,false,"2026-02-09|ai|b7909c70"
ba81f165-3715-4002-86d8-c62c847028db,2026-02-12,c47607eb-f74d-4495-9049-7fd8592eeede,"383c706e-d819-499a-a528-a24fb3d198e8","12:00:00","16:00:00",BT,false,,,2026-03-08 19:20:27.252 -0500,false,"2026-02-09|ai|b7909c70"
"487ddd2e-d0a3-4756-b78c-5ea36ad201d7",2026-02-12,c47607eb-f74d-4495-9049-7fd8592eeede,"383c706e-d819-499a-a528-a24fb3d198e8","20:00:00","23:30:00",C,false,,,2026-03-08 19:20:27.443 -0500,false,"2026-02-09|ai|b7909c70"
f9d3fe25-9d45-4495-8546-8ba3b281eafc,2026-02-12,"516f3736-2b9a-4b7e-a960-d06682a07c8e",bc666a0d-186b-4664-ab99-eb9f32dfedc5,"10:00:00","13:00:00",C,false,,,2026-03-08 19:20:27.614 -0500,false,"2026-02-09|ai|b7909c70"
"5e593516-f967-4d43-ad18-6c7004963da0",2026-02-12,a3dad23b-d7ac-43ab-96e0-403da689c238,"384140d9-46c8-48e1-bc72-9d702c3f0572","11:00:00","21:00:00",BT,false,,,2026-03-08 19:20:27.786 -0500,false,"2026-02-09|ai|b7909c70"
d8d40a44-5898-4e93-9047-bddc7fd3d9c1,2026-02-12,e15fef2e-0564-45aa-b784-b47f47290620,"6a19bfd7-2a96-4a47-a726-8ae6459fec02","12:00:00","22:00:00",BT,false,,,2026-03-08 19:20:27.957 -0500,false,"2026-02-09|ai|b7909c70"
dcd4f4af-b4d9-44b9-8a71-24a68564322f,2026-02-12,d4263691-fd86-4106-ae36-bdfecf4f4e69,c4fcf133-e25f-4e19-80cb-b388c73f4555,"11:00:00","21:00:00",BT,false,,,2026-03-08 19:20:28.129 -0500,false,"2026-02-09|ai|b7909c70"
"55cc9c73-a20c-4083-a2f3-55ae4087c1e2",2026-02-12,"50efcc09-71be-4f69-88e7-5633e66dacfe","86c7725c-d178-4ad7-baba-d24943fd7e25","12:00:00","22:00:00",BT,false,,,2026-03-08 19:20:28.327 -0500,false,"2026-02-09|ai|b7909c70"
"522d4a7c-d056-4a58-b13d-b9e0a80d8282",2026-02-12,ba53e5c3-a59e-4e02-8dec-7c22e8993192,"6340cf89-ae26-4bcd-ba6f-7a2383a66875","14:00:00","23:59:00",C,false,,,2026-03-08 19:20:28.499 -0500,false,"2026-02-09|ai|b7909c70"
"4ff87c2d-eaa6-4abb-851e-9d48d440a1bb",2026-02-12,"1352e607-eaeb-4c14-849f-7b376996e48d",d5ef224c-056f-486e-bda1-e9eae70b0aae,"13:00:00","16:00:00",BT,false,,,2026-03-08 19:20:28.670 -0500,false,"2026-02-09|ai|b7909c70"
a2dc012b-0b05-47f3-8300-df03fe1256fa,2026-02-12,"1352e607-eaeb-4c14-849f-7b376996e48d",d5ef224c-056f-486e-bda1-e9eae70b0aae,"20:00:00","23:59:00",C,false,,,2026-03-08 19:20:28.842 -0500,false,"2026-02-09|ai|b7909c70"
"3c68f352-f508-4d77-b16f-48422ca9c256",2026-02-12,"33374754-520b-41b4-8b57-ba007a091706","6340cf89-ae26-4bcd-ba6f-7a2383a66875","11:00:00","16:00:00",BT,false,,,2026-03-08 19:20:29.013 -0500,false,"2026-02-09|ai|b7909c70"
e3266bdc-591f-441d-b8ec-6f5ed1959f7c,2026-02-12,"46de38e9-f9be-49ed-8d0d-5f9b0cb1031e","6340cf89-ae26-4bcd-ba6f-7a2383a66875","19:00:00","23:00:00",BT,false,,,2026-03-08 19:20:29.184 -0500,false,"2026-02-09|ai|b7909c70"
bfe1b821-6d4c-4bba-a678-c663dc6df2c5,2026-02-12,a66de94d-12d6-41d6-995f-680adb2f258b,"32944c91-5905-4a99-8c7b-484d84217f7f","12:30:00","22:30:00",BT,false,,,2026-03-08 19:20:29.356 -0500,false,"2026-02-09|ai|b7909c70"
"1089ef78-da30-4b2c-be87-eedb2b32a24a",2026-02-13,"05e7f592-9604-4c70-b832-499340d2fb32",,,,ABS,false,,,2026-03-08 19:20:29.527 -0500,false,"2026-02-09|ai|b7909c70"
"4392fa7b-8f0c-4545-a338-a7fd6703bc7a",2026-02-13,d08f0889-5284-4a28-ad99-babff24882a5,,,,ABS,false,,,2026-03-08 19:20:29.698 -0500,false,"2026-02-09|ai|b7909c70"
"664751b5-6d19-46f8-a8bc-bd9e334bc2ec",2026-02-13,"2246e6c4-e5df-461b-adc4-2aa7bfcad207",b6da0392-4aa8-4bb8-b1d4-d5b2bd9985f6,"10:30:00","20:30:00",BT,false,,,2026-03-08 19:20:29.870 -0500,false,"2026-02-09|ai|b7909c70"
b43b6a89-e826-48e0-86c1-f8f6434fc070,2026-02-13,"62bb4f0e-a08a-4ada-bd69-b9d86f672ebd",db28d092-6ab7-4dd0-a55c-670ce2e5af98,"14:00:00","23:30:00",C,false,,,2026-03-08 19:20:30.041 -0500,false,"2026-02-09|ai|b7909c70"
b183346c-aa07-4ae3-a9ab-b19f5da1208d,2026-02-13,"3abbeaa6-d6a4-43c3-bb1c-0b57ae6b1bf2",db28d092-6ab7-4dd0-a55c-670ce2e5af98,"13:00:00","17:00:00",BT,false,,,2026-03-08 19:20:30.214 -0500,false,"2026-02-09|ai|b7909c70"
af4cbe46-0423-4547-86e2-c30905e42417,2026-02-13,"3abbeaa6-d6a4-43c3-bb1c-0b57ae6b1bf2",db28d092-6ab7-4dd0-a55c-670ce2e5af98,"20:00:00","23:00:00",BT,false,,,2026-03-08 19:20:30.386 -0500,false,"2026-02-09|ai|b7909c70"
b50df76f-c85b-40ca-a675-068faba01d11,2026-02-13,"516f3736-2b9a-4b7e-a960-d06682a07c8e",bc666a0d-186b-4664-ab99-eb9f32dfedc5,"10:00:00","13:00:00",C,false,,,2026-03-08 19:20:30.557 -0500,false,"2026-02-09|ai|b7909c70"
"739cd13b-e140-4814-81a3-8e24f7f375cd",2026-02-13,b97f1fe2-6e8d-4471-af52-f0fb4d5bc24d,"86c7725c-d178-4ad7-baba-d24943fd7e25","12:00:00","22:00:00",BT,false,,,2026-03-08 19:20:30.729 -0500,false,"2026-02-09|ai|b7909c70"
"40e5eb3f-977a-4f08-b2a9-ccdaacc68c70",2026-02-13,"753bcae8-c45d-4b33-af5a-0571a64bc50a","383c706e-d819-499a-a528-a24fb3d198e8","12:00:00","16:00:00",BT,false,,,2026-03-08 19:20:30.900 -0500,false,"2026-02-09|ai|b7909c70"
"0f2a4514-2ad2-4cf2-b516-d51734f47c58",2026-02-13,"753bcae8-c45d-4b33-af5a-0571a64bc50a","383c706e-d819-499a-a528-a24fb3d198e8","20:00:00","23:30:00",C,false,,,2026-03-08 19:20:31.072 -0500,false,"2026-02-09|ai|b7909c70"
"79bb4be9-5a41-4097-ada7-ada01308f2e8",2026-02-13,"4417c134-0863-4506-9783-21824854d748","384140d9-46c8-48e1-bc72-9d702c3f0572","11:00:00","21:00:00",BT,false,,,2026-03-08 19:20:31.243 -0500,false,"2026-02-09|ai|b7909c70"
f9a4da90-2432-4fe2-a98a-f4aad7163e83,2026-02-13,e15fef2e-0564-45aa-b784-b47f47290620,c4fcf133-e25f-4e19-80cb-b388c73f4555,"11:00:00","21:00:00",BT,false,,,2026-03-08 19:20:31.414 -0500,false,"2026-02-09|ai|b7909c70"
"3b31c063-8e05-4422-9c83-b8edfd2dea00",2026-02-13,d4263691-fd86-4106-ae36-bdfecf4f4e69,"6a19bfd7-2a96-4a47-a726-8ae6459fec02","12:00:00","22:00:00",BT,false,,,2026-03-08 19:20:31.586 -0500,false,"2026-02-09|ai|b7909c70"
"4ac70ba2-1b20-4c84-aba3-6c518b331579",2026-02-13,"99fc5460-5e2f-46bc-9b30-1de3b467cfae","6340cf89-ae26-4bcd-ba6f-7a2383a66875","16:00:00","23:59:00",C,false,,,2026-03-08 19:20:31.757 -0500,false,"2026-02-09|ai|b7909c70"
"4e32c8ac-6480-4cbf-ba43-9820e2f2cc68",2026-02-13,"1352e607-eaeb-4c14-849f-7b376996e48d",d5ef224c-056f-486e-bda1-e9eae70b0aae,"13:00:00","16:00:00",BT,false,,,2026-03-08 19:20:31.928 -0500,false,"2026-02-09|ai|b7909c70"
